t,x,y,state
1783371137.06,-0.2862,-3.1685,DONE
1783371137.20,-0.2862,-3.1685,DONE
1783371137.32,-0.2798,-3.1525,DONE
1783371137.45,-0.2798,-3.1525,DONE
1783371137.57,-0.2721,-3.1734,DONE
1783371137.71,-0.2721,-3.1734,SEARCH_CONE
1783371137.82,-0.2721,-3.1734,DONE
1783371137.93,-0.2721,-3.1734,DONE
1783371138.09,-0.2721,-3.1734,DONE
1783371138.19,-0.2793,-3.1518,DONE
1783371138.33,-0.2998,-3.1645,DONE
1783371138.46,-0.3062,-3.1745,DONE
1783371138.55,-0.3062,-3.1745,DONE
1783371138.70,-0.2827,-3.1655,DONE
1783371138.82,-0.2958,-3.1729,DONE
1783371139.00,-0.2978,-3.1705,DONE
1783371139.08,-0.2971,-3.1619,DONE
1783371139.20,-0.2977,-3.1819,DONE
1783371139.33,-0.3086,-3.1659,DONE
1783371139.47,-0.2969,-3.1583,DONE
1783371139.58,-0.3055,-3.1869,DONE
1783371139.68,-0.3040,-3.1755,DONE
1783371139.82,-0.2931,-3.1538,DONE
1783371139.95,-0.3026,-3.1757,DONE
1783371140.08,-0.2941,-3.1758,DONE
1783371140.23,-0.2950,-3.1714,DONE
1783371140.30,-0.2864,-3.2020,DONE
1783371140.44,-0.2890,-3.1424,DONE
1783371140.58,-0.2642,-3.1595,DONE
1783371140.73,-0.2702,-3.1441,DONE
1783371140.83,-0.2734,-3.1833,DONE
1783371140.94,-0.3000,-3.1864,DONE
1783371141.10,-0.3000,-3.1864,DONE
1783371141.20,-0.3000,-3.1864,DONE
1783371141.37,-0.2901,-3.2231,DONE
1783371141.46,-0.2926,-3.1740,SEARCH_CONE
1783371141.58,-0.2926,-3.1740,DONE
1783371141.70,-0.2926,-3.1740,DONE
1783371141.81,-0.2926,-3.1740,DONE
1783371141.96,-0.2926,-3.1740,SEARCH_CONE
1783371142.07,-0.3109,-3.1434,DONE
1783371142.22,-0.3068,-3.1569,DONE
1783371142.33,-0.3011,-3.1467,DONE
1783371142.47,-0.2986,-3.2068,DONE
1783371142.59,-0.2856,-3.1627,DONE
1783371142.70,-0.2640,-3.1799,DONE
1783371142.83,-0.3076,-3.1301,DONE
1783371142.96,-0.2801,-3.1773,DONE
1783371143.08,-0.2968,-3.1967,DONE
1783371143.23,-0.2766,-3.1894,DONE
1783371143.32,-0.2845,-3.1877,DONE
1783371143.46,-0.2845,-3.1877,SEARCH_CONE
1783371143.59,-0.2677,-3.1943,DONE
1783371143.71,-0.2657,-3.1633,DONE
1783371143.83,-0.2837,-3.1958,DONE
1783371143.95,-0.2814,-3.1894,DONE
1783371144.09,-0.2901,-3.1920,DONE
1783371144.21,-0.2665,-3.1842,DONE
1783371144.34,-0.2737,-3.1775,DONE
1783371144.50,-0.2654,-3.1800,DONE
1783371144.57,-0.2651,-3.1686,DONE
1783371144.72,-0.2558,-3.1807,DONE
1783371144.83,-0.2558,-3.1807,DONE
1783371144.96,-0.2659,-3.1889,SEARCH_CONE
1783371145.07,-0.2659,-3.1889,DONE
1783371145.22,-0.2752,-3.1663,DONE
1783371145.35,-0.2752,-3.1663,DONE
1783371145.46,-0.2752,-3.1663,SEARCH_CONE
1783371145.60,-0.2752,-3.1663,DONE
1783371145.69,-0.2752,-3.1663,DONE
1783371145.84,-0.2826,-3.1910,DONE
1783371145.96,-0.3039,-3.2862,DONE
1783371146.08,-0.2673,-3.2372,DONE
1783371146.22,-0.2541,-3.1794,DONE
1783371146.35,-0.3087,-3.2657,DONE
1783371146.48,-0.3140,-3.2895,DONE
1783371146.58,-0.3351,-3.2547,DONE
1783371146.73,-0.3269,-3.2532,DONE
1783371146.82,-0.3247,-3.2350,DONE
1783371146.97,-0.3214,-3.1996,DONE
1783371147.08,-0.3303,-3.1920,DONE
1783371147.22,-0.3290,-3.1919,DONE
1783371147.34,-0.3356,-3.1928,DONE
1783371147.47,-0.3457,-3.1929,DONE
1783371147.61,-0.3527,-3.2025,DONE
1783371147.70,-0.3527,-3.2025,DONE
1783371147.85,-0.3527,-3.2025,DONE
1783371147.97,-0.3527,-3.2025,DONE
1783371148.09,-0.3527,-3.2025,DONE
1783371148.22,-0.3527,-3.2025,DONE
1783371148.33,-0.3527,-3.2025,DONE
1783371148.48,-0.3527,-3.2025,DONE
1783371148.58,-0.3527,-3.2025,DONE
1783371148.70,-0.4008,-3.2434,DONE
1783371148.84,-0.4008,-3.2434,DONE
1783371148.95,-0.4008,-3.2434,DONE
1783371149.10,-0.4008,-3.2434,DONE
1783371149.23,-0.4008,-3.2434,DONE
1783371149.35,-0.4501,-3.2479,DONE
1783371149.46,-0.4501,-3.2479,SEARCH_CONE
1783371149.58,-0.4501,-3.2479,DONE
1783371149.75,-0.4501,-3.2479,DONE
1783371149.84,-0.4501,-3.2479,DONE
1783371149.97,-0.4501,-3.2479,DONE
1783371150.09,-0.4880,-3.2550,DONE
1783371150.23,-0.4880,-3.2550,DONE
1783371150.37,-0.4880,-3.2550,DONE
1783371150.47,-0.4880,-3.2550,DONE
1783371150.60,-0.4880,-3.2550,DONE
1783371150.71,-0.4880,-3.2550,DONE
1783371150.86,-0.4880,-3.2550,DONE
1783371150.98,-0.4880,-3.2550,DONE
1783371151.09,-0.4880,-3.2550,DONE
1783371151.25,-0.4880,-3.2550,DONE
1783371151.38,-0.5396,-3.2782,DONE
1783371151.48,-0.5396,-3.2782,DONE
1783371151.60,-0.5396,-3.2782,DONE
1783371151.73,-0.5396,-3.2782,DONE
1783371151.85,-0.5396,-3.2782,DONE
1783371151.97,-0.5396,-3.2782,DONE
1783371152.12,-0.5396,-3.2782,DONE
1783371152.23,-0.5396,-3.2782,DONE
1783371152.36,-0.5396,-3.2782,DONE
1783371152.49,-0.6073,-3.2866,DONE
1783371152.60,-0.6073,-3.2866,DONE
1783371152.75,-0.6073,-3.2866,DONE
1783371152.88,-0.6073,-3.2866,DONE
1783371153.00,-0.6073,-3.2866,DONE
1783371153.09,-0.6073,-3.2866,DONE
1783371153.24,-0.6629,-3.3062,DONE
1783371153.34,-0.6629,-3.3062,DONE
1783371153.46,-0.6629,-3.3062,SEARCH_CONE
1783371153.62,-0.6629,-3.3062,DONE
1783371153.73,-0.6629,-3.3062,DONE
1783371153.85,-0.7207,-3.3158,DONE
1783371153.99,-0.7207,-3.3158,DONE
1783371154.11,-0.7207,-3.3158,DONE
1783371154.23,-0.7207,-3.3158,DONE
1783371154.35,-0.7207,-3.3158,DONE
1783371154.47,-0.7809,-3.3045,DONE
1783371154.62,-0.7809,-3.3045,DONE
1783371154.74,-0.7809,-3.3045,DONE
1783371154.86,-0.7809,-3.3045,DONE
1783371154.98,-0.7809,-3.3045,DONE
1783371155.10,-0.7809,-3.3045,DONE
1783371155.22,-0.8509,-3.3659,DONE
1783371155.36,-0.8509,-3.3659,DONE
1783371155.47,-0.8509,-3.3659,DONE
1783371155.60,-0.8844,-3.3702,DONE
1783371155.74,-0.8844,-3.3702,DONE
1783371155.85,-0.8844,-3.3702,DONE
1783371155.97,-0.8844,-3.3702,DONE
1783371156.10,-0.8844,-3.3702,DONE
1783371156.25,-0.9611,-3.3982,DONE
1783371156.36,-0.9611,-3.3982,DONE
1783371156.49,-0.9611,-3.3982,DONE
1783371156.60,-0.9611,-3.3982,DONE
1783371156.73,-0.9611,-3.3982,DONE
1783371156.87,-1.0032,-3.4214,DONE
1783371156.99,-1.0032,-3.4214,DONE
1783371157.11,-1.0032,-3.4214,DONE
1783371157.24,-1.0032,-3.4214,DONE
1783371157.34,-1.0032,-3.4214,DONE
1783371157.47,-1.0032,-3.4214,DONE
1783371157.61,-1.0032,-3.4214,DONE
1783371157.75,-1.0032,-3.4214,DONE
1783371157.86,-1.0032,-3.4214,DONE
1783371158.00,-1.0854,-3.5009,DONE
1783371158.10,-1.0854,-3.5009,DONE
1783371158.23,-1.0854,-3.5009,DONE
1783371158.36,-1.0854,-3.5009,DONE
1783371158.47,-1.0854,-3.5009,DONE
1783371158.60,-1.0854,-3.5009,DONE
1783371158.75,-1.0854,-3.5009,DONE
1783371158.84,-0.9311,-3.3961,DONE
1783371159.00,-0.9311,-3.3961,DONE
1783371159.14,-0.9311,-3.3961,DONE
1783371159.25,-0.9311,-3.3961,DONE
1783371159.35,-0.9311,-3.3961,DONE
1783371159.48,-0.9706,-3.4080,DONE
1783371159.61,-0.9706,-3.4080,DONE
1783371159.73,-0.9706,-3.4080,DONE
1783371159.86,-0.9706,-3.4080,DONE
1783371160.00,-1.0238,-3.4319,DONE
1783371160.13,-1.0238,-3.4319,DONE
1783371160.24,-1.0238,-3.4319,DONE
1783371160.37,-1.0238,-3.4319,DONE
1783371160.49,-1.0238,-3.4319,DONE
1783371160.60,-1.0729,-3.4501,DONE
1783371160.72,-1.0729,-3.4501,DONE
1783371160.86,-1.0729,-3.4501,DONE
1783371161.00,-1.0729,-3.4501,DONE
1783371161.16,-1.1310,-3.4811,DONE
1783371161.25,-1.1310,-3.4811,DONE
1783371161.36,-1.1310,-3.4811,DONE
1783371161.49,-1.1310,-3.4811,DONE
1783371161.62,-1.1728,-3.5013,DONE
1783371161.74,-1.1728,-3.5013,DONE
1783371161.86,-1.1728,-3.5013,DONE
1783371161.98,-1.1728,-3.5013,DONE
1783371162.13,-1.1728,-3.5013,DONE
1783371162.22,-1.2474,-3.5511,DONE
1783371162.34,-1.2474,-3.5511,DONE
1783371162.48,-1.2474,-3.5511,DONE
1783371162.60,-1.2474,-3.5511,DONE
1783371162.75,-1.2965,-3.5750,DONE
1783371162.91,-1.2965,-3.5750,DONE
1783371163.06,-1.2965,-3.5750,DONE
1783371163.20,-1.3661,-3.6480,DONE
1783371163.31,-1.3661,-3.6480,DONE
1783371163.37,-1.3661,-3.6480,DONE
1783371163.54,-1.3885,-3.6413,DONE
1783371163.63,-1.3885,-3.6413,DONE
1783371163.74,-1.4070,-3.6252,DONE
1783371163.87,-1.4225,-3.6158,DONE
1783371164.00,-1.4225,-3.6158,DONE
1783371164.17,-1.4225,-3.6158,DONE
1783371164.26,-1.4545,-3.6227,DONE
1783371164.37,-1.4545,-3.6227,DONE
1783371164.49,-1.4773,-3.6315,DONE
1783371164.66,-1.4773,-3.6315,DONE
1783371164.75,-1.4773,-3.6315,DONE
1783371164.89,-1.4925,-3.6149,DONE
1783371164.98,-1.4925,-3.6149,DONE
1783371165.11,-1.4925,-3.6149,DONE
1783371165.26,-1.4925,-3.6149,DONE
1783371165.37,-1.4925,-3.6149,DONE
1783371165.50,-1.4925,-3.6149,DONE
1783371165.61,-1.5561,-3.6397,DONE
1783371165.77,-1.5561,-3.6397,DONE
1783371165.89,-1.5561,-3.6397,DONE
1783371166.00,-1.5561,-3.6397,DONE
1783371166.14,-1.5561,-3.6397,DONE
1783371166.29,-1.6145,-3.6674,DONE
1783371166.38,-1.6145,-3.6674,DONE
1783371166.49,-1.6145,-3.6674,DONE
1783371166.64,-1.6378,-3.6677,DONE
1783371166.76,-1.6378,-3.6677,DONE
1783371166.89,-1.6587,-3.6784,DONE
1783371167.01,-1.6775,-3.6736,DONE
1783371167.12,-1.6973,-3.6758,DONE
1783371167.26,-1.7032,-3.6816,DONE
1783371167.37,-1.6997,-3.6742,DONE
1783371167.49,-1.7155,-3.6735,DONE
1783371167.62,-1.7155,-3.6735,DONE
1783371167.77,-1.7479,-3.6803,DONE
1783371167.94,-1.7479,-3.6803,DONE
1783371168.06,-1.7479,-3.6803,DONE
1783371168.15,-1.7479,-3.6803,DONE
1783371168.27,-1.7479,-3.6803,DONE
1783371168.37,-1.7479,-3.6803,DONE
1783371168.51,-1.7479,-3.6803,DONE
1783371168.66,-1.7755,-3.6705,DONE
1783371168.76,-1.7755,-3.6705,DONE
1783371168.88,-1.7755,-3.6705,DONE
1783371169.02,-1.7755,-3.6705,DONE
1783371169.12,-1.7755,-3.6705,DONE
1783371169.24,-1.8138,-3.6281,DONE
1783371169.38,-1.8138,-3.6281,DONE
1783371169.52,-1.8138,-3.6281,DONE
1783371169.71,-1.8138,-3.6281,DONE
1783371169.87,-1.8138,-3.6281,DONE
1783371169.94,-1.8666,-3.6104,DONE
1783371170.04,-1.8666,-3.6104,DONE
1783371170.13,-1.8666,-3.6104,DONE
1783371170.25,-1.8666,-3.6104,DONE
1783371170.36,-1.8666,-3.6104,DONE
1783371170.49,-1.8666,-3.6104,DONE
1783371170.64,-1.8666,-3.6104,DONE
1783371170.78,-1.9170,-3.5892,DONE
1783371170.89,-1.9170,-3.5892,DONE
1783371171.07,-1.9170,-3.5892,DONE
1783371171.17,-1.9170,-3.5892,DONE
1783371171.23,-1.9170,-3.5892,DONE
1783371171.39,-1.9170,-3.5892,DONE
1783371171.53,-1.9170,-3.5892,DONE
1783371171.63,-1.9170,-3.5892,DONE
1783371171.81,-1.9170,-3.5892,DONE
1783371171.88,-1.9170,-3.5892,DONE
1783371171.99,-1.9922,-3.5849,DONE
1783371172.11,-1.9922,-3.5849,DONE
1783371172.24,-1.9922,-3.5849,DONE
1783371172.43,-1.9922,-3.5849,DONE
1783371172.49,-1.9922,-3.5849,DONE
1783371172.68,-2.0184,-3.5921,DONE
1783371172.84,-2.0119,-3.5574,DONE
1783371173.08,-2.0399,-3.5723,DONE
1783371173.23,-2.0399,-3.5723,DONE
1783371173.42,-2.0399,-3.5723,DONE
1783371173.53,-2.0399,-3.5723,DONE
1783371173.67,-2.0432,-3.5242,DONE
1783371173.84,-2.0406,-3.5137,DONE
1783371173.92,-2.0473,-3.5420,DONE
1783371174.03,-2.0473,-3.5420,DONE
1783371174.14,-2.0623,-3.5208,DONE
1783371174.29,-2.0527,-3.5451,DONE
1783371174.39,-2.0218,-3.5241,DONE
1783371174.52,-2.0218,-3.5241,DONE
1783371174.64,-2.0306,-3.5287,DONE
1783371174.69,-2.0306,-3.5287,DONE
1783371174.77,-2.0380,-3.5528,DONE
1783371174.83,-2.0380,-3.5528,DONE
1783371174.89,-2.0380,-3.5528,DONE
1783371174.99,-2.0620,-3.5109,DONE
1783371175.16,-2.0620,-3.5109,DONE
1783371175.26,-2.0620,-3.5109,DONE
1783371175.40,-2.0187,-3.4891,DONE
1783371175.51,-1.9910,-3.4903,DONE
1783371175.61,-2.0184,-3.4806,DONE
1783371175.82,-2.0287,-3.4806,DONE
1783371175.90,-2.0084,-3.5129,DONE
1783371176.00,-2.0411,-3.5185,DONE
1783371176.12,-2.0644,-3.5410,DONE
1783371176.25,-2.0242,-3.5662,DONE
1783371176.36,-2.0512,-3.5502,DONE
1783371176.49,-2.0592,-3.5438,DONE
1783371176.62,-2.0817,-3.5546,DONE
1783371176.73,-2.0021,-3.5213,DONE
1783371176.87,-2.0162,-3.5346,DONE
1783371176.98,-2.0421,-3.5263,DONE
1783371177.16,-2.0467,-3.5443,DONE
1783371177.30,-2.0319,-3.5405,DONE
1783371177.36,-2.0319,-3.5405,DONE
1783371177.48,-2.0370,-3.5112,DONE
1783371177.60,-2.0456,-3.5519,DONE
1783371177.75,-2.0275,-3.5174,DONE
1783371177.87,-2.0275,-3.5174,DONE
1783371177.99,-2.0388,-3.5310,DONE
1783371178.11,-2.0388,-3.5310,DONE
1783371178.24,-2.0388,-3.5310,DONE
1783371178.35,-2.0295,-3.5414,DONE
1783371178.48,-2.0151,-3.5119,DONE
1783371178.61,-2.0208,-3.5448,DONE
1783371178.75,-2.0438,-3.5673,DONE
1783371178.86,-2.0385,-3.4941,DONE
1783371178.99,-2.0583,-3.5495,DONE
1783371179.12,-2.0463,-3.5520,DONE
1783371179.27,-2.0377,-3.4623,DONE
1783371179.37,-2.0568,-3.5513,DONE
1783371179.49,-2.0528,-3.5401,DONE
1783371179.64,-2.0426,-3.5412,DONE
1783371179.73,-2.0426,-3.5412,DONE
1783371179.85,-2.0330,-3.5444,DONE
1783371180.02,-2.0154,-3.5354,DONE
1783371180.11,-2.0317,-3.5444,DONE
1783371180.24,-2.0610,-3.5129,DONE
1783371180.37,-2.0729,-3.5284,DONE
1783371180.49,-2.0307,-3.5369,DONE
1783371180.61,-2.0866,-3.5272,DONE
1783371180.75,-2.0418,-3.4973,DONE
1783371180.87,-2.0236,-3.5335,DONE
1783371180.99,-2.0236,-3.5335,DONE
1783371181.10,-2.0773,-3.5612,DONE
1783371181.23,-2.0773,-3.5612,DONE
1783371181.36,-2.0583,-3.5379,DONE
1783371181.49,-2.0583,-3.5379,DONE
1783371181.61,-2.0583,-3.5379,DONE
1783371181.73,-2.0583,-3.5379,DONE
1783371181.85,-2.0583,-3.5379,DONE
1783371182.01,-2.0583,-3.5379,DONE
1783371182.12,-2.0509,-3.5395,DONE
1783371182.27,-2.0509,-3.5395,DONE
1783371182.37,-2.0335,-3.5315,DONE
1783371182.51,-2.0335,-3.5315,DONE
1783371182.63,-2.0335,-3.5315,DONE
1783371182.77,-2.0340,-3.5265,DONE
1783371182.87,-2.0340,-3.5265,DONE
1783371183.02,-2.0340,-3.5265,DONE
1783371183.10,-2.0340,-3.5265,DONE
1783371183.22,-2.0340,-3.5265,DONE
1783371183.38,-2.0450,-3.5786,DONE
1783371183.50,-2.0258,-3.5695,DONE
1783371183.61,-2.0475,-3.5588,DONE
1783371183.73,-2.0198,-3.5323,DONE
1783371183.86,-2.0371,-3.5731,DONE
1783371183.98,-2.0230,-3.5614,DONE
1783371184.11,-2.0600,-3.5710,DONE
1783371184.25,-2.0142,-3.4832,DONE
1783371184.37,-2.0695,-3.5724,DONE
1783371184.47,-2.0695,-3.5724,DONE
1783371184.61,-2.0463,-3.5465,DONE
1783371184.73,-2.0463,-3.5465,DONE
1783371184.88,-2.0716,-3.5713,DONE
1783371184.99,-1.9754,-3.5422,DONE
1783371185.12,-1.9741,-3.5559,DONE
1783371185.23,-2.0110,-3.5722,DONE
1783371185.34,-2.0063,-3.5268,DONE
1783371185.50,-2.0115,-3.4822,DONE
1783371185.63,-1.9963,-3.5471,DONE
1783371185.74,-1.9963,-3.5471,DONE
1783371185.87,-2.0284,-3.5293,DONE
1783371185.98,-2.0284,-3.5293,DONE
1783371186.13,-2.0360,-3.4926,DONE
1783371186.24,-2.0360,-3.4926,DONE
1783371186.36,-2.0360,-3.4926,DONE
1783371186.48,-2.0360,-3.4926,DONE
1783371186.61,-2.0360,-3.4926,DONE
1783371186.74,-2.0360,-3.4926,DONE
1783371186.91,-2.0225,-3.4892,DONE
1783371187.02,-2.0254,-3.4878,DONE
1783371187.12,-2.0254,-3.4878,DONE
1783371187.24,-1.9777,-3.5385,DONE
1783371187.38,-2.0159,-3.5047,DONE
1783371187.50,-2.0286,-3.4950,DONE
1783371187.62,-2.0619,-3.5806,DONE
1783371187.74,-2.0122,-3.5499,DONE
1783371187.86,-2.0463,-3.5349,DONE
1783371187.99,-2.0493,-3.5354,DONE
1783371188.11,-2.0513,-3.5392,DONE
1783371188.24,-2.0493,-3.5536,DONE
1783371188.36,-2.0395,-3.5557,DONE
1783371188.49,-1.9954,-3.5710,DONE
1783371188.63,-2.0273,-3.5569,DONE
1783371188.75,-2.0395,-3.5709,DONE
1783371188.87,-2.0413,-3.5652,DONE
1783371189.00,-2.0413,-3.5652,DONE
1783371189.13,-2.0406,-3.5564,DONE
1783371189.25,-2.0311,-3.5751,DONE
1783371189.36,-2.0044,-3.5442,DONE
1783371189.48,-2.0004,-3.5251,DONE
1783371189.62,-2.0301,-3.5551,DONE
1783371189.75,-2.0286,-3.5562,DONE
1783371189.86,-2.0234,-3.5561,DONE
1783371190.01,-2.0273,-3.5714,DONE
1783371190.12,-2.0307,-3.5823,DONE
1783371190.24,-2.0158,-3.5869,DONE
1783371190.36,-2.0158,-3.5869,DONE
1783371190.49,-1.9941,-3.6126,DONE
1783371190.61,-1.9941,-3.6126,DONE
1783371190.76,-1.9774,-3.6290,DONE
1783371190.87,-1.9774,-3.6290,DONE
1783371191.02,-1.9774,-3.6290,DONE
1783371191.13,-1.9774,-3.6290,DONE
1783371191.23,-1.9298,-3.6645,DONE
1783371191.36,-1.9298,-3.6645,DONE
1783371191.50,-1.9298,-3.6645,DONE
1783371191.61,-1.9298,-3.6645,DONE
1783371191.75,-1.8945,-3.6951,DONE
1783371191.86,-1.8945,-3.6951,DONE
1783371192.04,-1.8945,-3.6951,DONE
1783371192.12,-1.8945,-3.6951,DONE
1783371192.26,-1.8599,-3.7276,DONE
1783371192.41,-1.8599,-3.7276,DONE
1783371192.52,-1.8599,-3.7276,DONE
1783371192.62,-1.8599,-3.7276,DONE
1783371192.74,-1.8151,-3.7728,DONE
1783371192.87,-1.8151,-3.7728,DONE
1783371193.05,-1.8151,-3.7728,DONE
1783371193.13,-1.8151,-3.7728,DONE
1783371193.24,-1.8151,-3.7728,DONE
1783371193.36,-1.7781,-3.8164,DONE
1783371193.48,-1.7781,-3.8164,DONE
1783371193.63,-1.7781,-3.8164,DONE
1783371193.75,-1.7781,-3.8164,DONE
1783371193.87,-1.7257,-3.8552,DONE
1783371193.99,-1.7257,-3.8552,DONE
1783371194.13,-1.7257,-3.8552,DONE
1783371194.28,-1.7257,-3.8552,DONE
1783371194.40,-1.6825,-3.9009,DONE
1783371194.52,-1.6825,-3.9009,DONE
1783371194.62,-1.6825,-3.9009,DONE
1783371194.74,-1.6825,-3.9009,DONE
1783371194.87,-1.6825,-3.9009,DONE
1783371195.02,-1.6370,-3.9500,DONE
1783371195.16,-1.6370,-3.9500,DONE
1783371195.38,-1.6370,-3.9500,DONE
1783371195.50,-1.6370,-3.9500,DONE
1783371195.56,-1.6370,-3.9500,DONE
1783371195.67,-1.6370,-3.9500,DONE
1783371195.80,-1.6370,-3.9500,DONE
1783371195.90,-1.6020,-4.0016,DONE
1783371196.01,-1.6020,-4.0016,DONE
1783371196.14,-1.6020,-4.0016,DONE
1783371196.25,-1.6020,-4.0016,DONE
1783371196.44,-1.5529,-4.0410,DONE
1783371196.54,-1.5529,-4.0410,DONE
1783371196.69,-1.5529,-4.0410,DONE
1783371196.83,-1.5529,-4.0410,DONE
1783371196.90,-1.5127,-4.0635,DONE
1783371197.01,-1.5127,-4.0635,DONE
1783371197.12,-1.4835,-4.0760,DONE
1783371197.26,-1.4835,-4.0760,DONE
1783371197.40,-1.4807,-4.0908,DONE
1783371197.49,-1.4751,-4.1049,DONE
1783371197.64,-1.4718,-4.1227,DONE
1783371197.76,-1.4718,-4.1227,DONE
1783371197.87,-1.4718,-4.1227,DONE
1783371197.99,-1.4612,-4.1670,DONE
1783371198.13,-1.4612,-4.1670,DONE
1783371198.27,-1.4612,-4.1670,DONE
1783371198.37,-1.4612,-4.1670,DONE
1783371198.53,-1.4612,-4.1670,DONE
1783371198.66,-1.4338,-4.2135,DONE
1783371198.77,-1.4338,-4.2135,DONE
1783371198.92,-1.4338,-4.2135,DONE
1783371199.01,-1.4338,-4.2135,DONE
1783371199.12,-1.4338,-4.2135,DONE
1783371199.25,-1.4030,-4.2519,DONE
1783371199.40,-1.4030,-4.2519,DONE
1783371199.54,-1.4030,-4.2519,DONE
1783371199.69,-1.4030,-4.2519,DONE
1783371199.83,-1.4030,-4.2519,DONE
1783371199.93,-1.4030,-4.2519,DONE
1783371200.03,-1.4030,-4.2519,DONE
1783371200.16,-1.4030,-4.2519,DONE
1783371200.24,-1.4030,-4.2519,DONE
1783371200.38,-1.4020,-4.3086,DONE
1783371200.48,-1.4020,-4.3086,DONE
1783371200.62,-1.4020,-4.3086,DONE
1783371200.75,-1.3995,-4.3329,DONE
1783371200.86,-1.3995,-4.3329,DONE
1783371201.00,-1.3942,-4.3461,DONE
1783371201.16,-1.3974,-4.3408,DONE
1783371201.26,-1.3974,-4.3408,DONE
1783371201.37,-1.3972,-4.3680,DONE
1783371201.49,-1.3972,-4.3680,DONE
1783371201.63,-1.3972,-4.3680,DONE
1783371201.74,-1.3972,-4.3680,DONE
1783371201.90,-1.3972,-4.3680,DONE
1783371202.02,-1.3944,-4.3880,DONE
1783371202.13,-1.3944,-4.3880,DONE
1783371202.28,-1.4090,-4.3931,DONE
1783371202.36,-1.4090,-4.3931,DONE
1783371202.49,-1.4037,-4.4211,DONE
1783371202.62,-1.4037,-4.4211,DONE
1783371202.75,-1.4051,-4.4458,DONE
1783371202.90,-1.4051,-4.4458,DONE
1783371203.03,-1.4051,-4.4458,DONE
1783371203.13,-1.4051,-4.4458,DONE
1783371203.27,-1.4051,-4.4458,DONE
1783371203.41,-1.4051,-4.4458,DONE
1783371203.53,-1.4280,-4.4959,DONE
1783371203.70,-1.4280,-4.4959,DONE
1783371203.80,-1.4280,-4.4959,DONE
1783371203.99,-1.4280,-4.4959,DONE
1783371204.14,-1.4280,-4.4959,DONE
1783371204.28,-1.4459,-4.5493,DONE
1783371204.47,-1.4459,-4.5493,DONE
1783371204.68,-1.4459,-4.5493,DONE
1783371204.82,-1.4559,-4.5775,DONE
1783371204.94,-1.4559,-4.5775,DONE
1783371205.05,-1.4559,-4.5775,DONE
1783371205.16,-1.4559,-4.5775,DONE
1783371205.23,-1.4559,-4.5775,DONE
1783371205.30,-1.4559,-4.5775,DONE
1783371205.42,-1.4728,-4.6540,DONE
1783371205.52,-1.4728,-4.6540,DONE
1783371205.58,-1.4728,-4.6540,DONE
1783371205.64,-1.4728,-4.6540,DONE
1783371205.77,-1.4728,-4.6540,DONE
1783371205.89,-1.4728,-4.6540,DONE
1783371206.03,-1.4728,-4.6540,DONE
1783371206.13,-1.4728,-4.6540,DONE
1783371206.27,-1.4728,-4.6540,DONE
1783371206.42,-1.5043,-4.7091,DONE
1783371206.50,-1.5043,-4.7091,DONE
1783371206.64,-1.5043,-4.7091,DONE
1783371206.76,-1.5043,-4.7091,DONE
1783371207.01,-1.5316,-4.7599,DONE
1783371207.25,-1.5316,-4.7599,DONE
1783371207.36,-1.5316,-4.7599,DONE
1783371207.55,-1.5467,-4.7867,DONE
1783371207.64,-1.5467,-4.7867,DONE
1783371207.79,-1.5467,-4.7867,DONE
1783371207.91,-1.5467,-4.7867,DONE
1783371208.04,-1.5467,-4.7867,DONE
1783371208.18,-1.5467,-4.7867,DONE
1783371208.28,-1.5467,-4.7867,DONE
1783371208.40,-1.5467,-4.7867,DONE
1783371208.54,-1.5537,-4.8093,DONE
1783371208.69,-1.5537,-4.8093,DONE
1783371208.81,-1.5537,-4.8093,DONE
1783371209.00,-1.5537,-4.8093,DONE
1783371209.16,-1.5537,-4.8093,DONE
1783371209.35,-1.5537,-4.8093,DONE
1783371209.43,-1.5537,-4.8093,DONE
1783371209.53,-1.5537,-4.8093,DONE
1783371209.62,-1.5537,-4.8093,DONE
1783371209.69,-1.5537,-4.8093,DONE
1783371209.72,-1.5537,-4.8093,DONE
1783371209.81,-1.5682,-4.8678,DONE
1783371209.85,-1.5682,-4.8678,DONE
1783371209.90,-1.5682,-4.8678,DONE
1783371210.00,-1.5682,-4.8678,DONE
1783371210.13,-1.5682,-4.8678,DONE
1783371210.25,-1.5682,-4.8678,DONE
1783371210.38,-1.5882,-4.8519,DONE
1783371210.51,-1.5618,-4.8619,DONE
1783371210.63,-1.5712,-4.8457,DONE
1783371210.73,-1.5598,-4.8561,DONE
1783371210.89,-1.5596,-4.8588,DONE
1783371210.98,-1.5596,-4.8588,DONE
1783371211.15,-1.5664,-4.8682,DONE
1783371211.32,-1.5664,-4.8682,DONE
1783371211.42,-1.5744,-4.8711,DONE
1783371211.50,-1.5744,-4.8711,DONE
1783371211.63,-1.5744,-4.8711,DONE
1783371211.75,-1.5744,-4.8711,DONE
1783371211.87,-1.5573,-4.8468,DONE
1783371212.04,-1.5633,-4.8807,DONE
1783371212.11,-1.5633,-4.8807,DONE
1783371212.24,-1.5667,-4.8866,DONE
1783371212.40,-1.5765,-4.9248,DONE
1783371212.50,-1.5476,-4.8358,DONE
1783371212.63,-1.5453,-4.8486,DONE
1783371212.74,-1.5487,-4.8766,DONE
